"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsstartwert","","Geschlecht","Alter","Netto-Haushaltseinkommen (insgesamt)","Höchster Bildungsabschluss und berufliche Qualifikation","Deine Postleitzahl","Dein Bundesland",""," [Die Nutzung eines Nachhaltigkeits-Dashboards wäre für mich nützlich.]"," [Ich stelle mir die Nutzung des Dashboards in meiner Umgebung angenehm vor.]"," [Die Nutzung des Dashboards wird meine Lebensqualität verbessern.]"," [Die Nutzung des Nachhaltigkeits-Dashboards wird kompliziert für mich sein. ]"," [Um sicherzustellen, dass Du die Fragen aufmerksam liest, wähle bitte bei der folgenden Aussage ""Stimme eher zu"" aus.]",""," [Mein Umfeld erwartet von mir, dass ich Technologien wie das digitale Nachhaltigkeits-Dashboard nutze.]"," [Es ist mir wichtig, den Erwartungen in meinem Umfeld bei der Nutzung von neuen Technologien wie dem Nachhaltigkeits-Dashboard gerecht zu werden.]"," [Es wird allgemein erwartet, dass ich moderne Lösungen wie das Nachhaltigkeits-Dashboard nutze.]"," [Ein einfacher Zugang zu Informationen über die Funktion und Inhalte des Dashboards erleichtern mir die Nutzung.]"," [Ein Mangel an Zeit könnte mich davon abhalten, das Nachhaltigkeits-Dashboard zu nutzen.]"," [Ich habe die erforderlichen Kenntnisse, um das Nachhaltigkeits-Dashboard in meiner Umgebung zu nutzen.]"," [Ich bin sicher, dass ich das Nachhaltigkeits-Dashboard problemlos nutzen kann.]"," [Es ist einfach für mich, Anwendungen wie das Nachhaltigkeits-Dashboard zu verstehen und zu nutzen.]"," [Ich beabsichtige, das Dashboard über Nachhaltigkeitsinformationen in naher Zukunft zu nutzen, wenn sich hierzu die Gelegenheit bietet.]"
"638","1980-01-01 00:00:00","6","de","237072461","68456c40-6e20-cbc3-1a97-f7a143aa0fa6","Weiblich","56-65","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","17098","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich zu","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft teileweise zu","Wenig wichtig","Trifft teilweise zu","Trifft weitgehend zu","Trifft eher nicht zu","Grundlegende Kenntnisse","Trifft mehrheitlich zu.","Stimme ich zu","Möglicherweise beabsichtigt"
"639","1980-01-01 00:00:00","6","de","42260854","68456da1-24f6-7472-bdf0-be0084987966","Männlich","36-45","4000 - unter 5000 Euro","Abgeschlossene Berufsausbildung","19399","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Kaum wichtig","Trifft kaum zu","Trifft vollständig zu","Trifft teilweise zu","Gute Kenntnisse","Trifft überwiegend zu.","Stimme ich eher zu","Eher beabsichtigt"
"640","1980-01-01 00:00:00","6","de","963648721","68456ede-0e4c-f8d5-86bd-27a19d6d0b50","Weiblich","36-45","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","18528","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Teils / Teils","Geringe Verbesserung","Sehr kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Wenig wichtig","Trifft überhaupt nicht zu","Trifft eher nicht zu","Trifft teilweise zu","Überhaupt keine Kenntnisse","Trift teilweise zu.","Stimme ich eher zu","Möglicherweise beabsichtigt"
"641","1980-01-01 00:00:00","6","de","10142997","68456ef7-8365-aedd-3ab5-a379b6c61e0f","Weiblich","36-45","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18147","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Geringe Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft kaum zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft eher nicht zu","Grundlegende Kenntnisse","Trift teilweise zu.","Stimme ich eher zu","Beabsichtigt"
"642","1980-01-01 00:00:00","6","de","959117587","684576cb-46eb-eacb-c420-0d005bb78d85","Weiblich","36-45","2000 - unter 3000 Euro","Bachelor-Abschluss","18109","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft vollständig zu","Trifft überwiegend zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Eher beabsichtigt"
"643","1980-01-01 00:00:00","6","de","2047280867","68457e7b-d5d6-b908-c180-a678e3cef989","Weiblich","18-35","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","17166","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft überwiegend zu","Trifft überwiegend zu","Trifft teilweise zu","Geringe Kenntnisse","Trifft mehrheitlich zu.","Teils / Teils","Möglicherweise beabsichtigt"
"649","1980-01-01 00:00:00","6","de","274726317","68458fc8-469f-884a-8f2e-4caee6040f48","Keine Angabe","18-35","2000 - unter 3000 Euro","Abitur","19249","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Stimme ich eher nicht zu","Mäßige Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Wenig wichtig","Trifft überhaupt nicht zu","Trifft überwiegend zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trifft eher nicht zu.","Teils / Teils","Möglicherweise beabsichtigt"
"650","1980-01-01 00:00:00","6","de","314640295","684590b6-6d8d-2c97-c92c-6cdecd498422","Männlich","36-45","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","19260","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Geringe Verbesserung","Überhaupt nicht kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Mäßig wichtig","Trifft überwiegend zu","Trifft eher nicht zu","Trifft eher nicht zu","Grundlegende Kenntnisse","Trift teilweise zu.","Stimme ich eher zu","Eher beabsichtigt"
"651","1980-01-01 00:00:00","6","de","238772407","6845947f-1715-b996-90ee-cc9a6d783c42","Weiblich","18-35","2000 - unter 3000 Euro","Abitur","17108","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Geringe Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft kaum zu","Kaum wichtig","Trifft überwiegend zu","Trifft teilweise zu","Trifft teilweise zu","Überhaupt keine Kenntnisse","Trifft eher nicht zu.","Stimme ich eher zu","Möglicherweise beabsichtigt"
"652","1980-01-01 00:00:00","6","de","1924484240","6845951a-962a-4dab-1377-b10f88ad9c16","Weiblich","36-45","4000 - unter 5000 Euro","Master-Abschluss","18069","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Stimme ich eher nicht zu","Sehr geringe Verbesserung","Kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Wenig wichtig","Trifft kaum zu","Trifft eher nicht zu","Trifft weitgehend zu","Sehr gute Kenntnisse","Trifft überwiegend zu.","Stimme ich eher zu","Eher nicht beabsichtigt."
"654","1980-01-01 00:00:00","6","de","404737563","684597a1-051f-6656-0e40-3e4623fa0ea8","Männlich","56-65","Unter 1000 Euro","Abgeschlossene Berufsausbildung","17358","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Sehr geringe Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft teilweise zu","Trifft weitgehend zu","Sehr gute Kenntnisse","Trift teilweise zu.","Stimme ich zu","Nicht beabsichtigt"
"655","1980-01-01 00:00:00","6","de","1144832175","68459a17-5088-b1be-1f77-781e36ba1a98","Männlich","36-45","2000 - unter 3000 Euro","Bachelor-Abschluss","19294","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher nicht zu","Sehr geringe Verbesserung","Kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Wenig wichtig","Trifft teilweise zu","Trifft kaum zu","Trifft vollkommen zu","Sehr geringe Kenntnisse","Trifft nicht zu.","Stimme ich nicht zu","Möglicherweise beabsichtigt"
"659","1980-01-01 00:00:00","6","de","609083203","68459c3e-7538-2a42-19bc-566137019487","Männlich","36-45","3000 - unter 4000 Euro","Bachelor-Abschluss","18551","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Große Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft teileweise zu","Kaum wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trifft überwiegend zu.","Stimme ich eher zu","Beabsichtigt"
"663","1980-01-01 00:00:00","6","de","1622112852","68459c9a-5f3d-833c-f8e5-3a4f9214c27a","Männlich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","19063","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Teils / Teils","Geringe Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft teileweise zu","Kaum wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"664","1980-01-01 00:00:00","6","de","1983460445","68459f31-44fa-0f0f-7261-3f23af40db4a","Männlich","18-35","4000 - unter 5000 Euro","Abgeschlossene Berufsausbildung","18147","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich nicht zu","Geringe Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft kaum zu","Trifft weitgehend zu","Grundlegende Kenntnisse","Trifft überwiegend zu.","Stimme ich zu","Überhaupt nicht beabsichtigt"
"670","1980-01-01 00:00:00","6","de","39179513","6845a1f7-86c0-9945-01ab-96583d07d30e","Weiblich","18-35","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","17036","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft überwiegend zu","Trifft überwiegend zu","Trifft überwiegend zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher zu","Eher beabsichtigt"
"671","1980-01-01 00:00:00","6","de","2126673977","6845a5eb-4b96-c3a5-a504-099c8f187a09","Weiblich","36-45","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","18106","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Teils / Teils","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft weitgehend zu","Trifft teilweise zu","Trifft eher nicht zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher zu","Möglicherweise beabsichtigt"
"672","1980-01-01 00:00:00","6","de","1195778777","6845add3-fd7f-7095-995c-09705e325cdf","Weiblich","18-35","2000 - unter 3000 Euro","Bachelor-Abschluss","19061","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich zu","Große Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Eher wichtig","Trifft weitgehend zu","Trifft vollständig zu","Trifft weitgehend zu","Sehr gute Kenntnisse","Trifft vollkommen zu.","Stimme ich zu","Beabsichtigt"
"674","1980-01-01 00:00:00","6","de","591136643","6845b15d-0351-08dc-ea00-09bdea704a13","Männlich","36-45","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18437","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Stimme ich überhaupt nicht zu","Keine Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft kaum zu","Trifft überhaupt nicht zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Eher nicht beabsichtigt."
"679","1980-01-01 00:00:00","6","de","989651094","6845c4d2-108c-1fb8-9169-aed91367592f","Weiblich","36-45","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","18510","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Teils / Teils","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft kaum zu","Trifft kaum zu","Trifft teilweise zu","Gute Kenntnisse","Trifft nicht zu.","Teils / Teils","Möglicherweise beabsichtigt"
"680","1980-01-01 00:00:00","6","de","1575280961","6845cb3f-8008-5269-12a0-c2918457157d","Männlich","56-65","3000 - unter 4000 Euro","Mittlere Reife","17154","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Deutliche Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft kaum zu","Mäßig wichtig","Trifft eher nicht zu","Trifft überwiegend zu","Trifft teilweise zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Eher nicht beabsichtigt."
"691","1980-01-01 00:00:00","6","de","1899747142","6845fd48-0fa8-90d6-53da-2f2cf8b9befc","Weiblich","56-65","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18147","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Teils / Teils","Mäßige Verbesserung","Kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft eher nicht zu","Trifft eher nicht zu","Überhaupt keine Kenntnisse","Trifft eher nicht zu.","Teils / Teils","Überhaupt nicht beabsichtigt"
"697","1980-01-01 00:00:00","6","de","704514720","68467b32-4df5-770a-54a2-71075f047f03","Männlich","46-55","Unter 1000 Euro","Hauptschulabschluss","18107","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Keine Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft überwiegend zu","Trifft eher nicht zu","Sehr geringe Kenntnisse","Trifft eher nicht zu.","Stimme ich nicht zu","Eher nicht beabsichtigt."
"699","1980-01-01 00:00:00","6","de","498313234","68467d0a-7a6d-36ac-15b2-f23c52a41550","Männlich","46-55","2000 - unter 3000 Euro","Mittlere Reife","18184","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft kaum zu","Eher wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft kaum zu","Grundlegende Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"701","1980-01-01 00:00:00","6","de","1193237586","684686a4-631e-b1a6-c9ef-094a01c56155","Weiblich","46-55","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","18374","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Stimme ich eher zu","Geringe Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Kaum wichtig","Trifft kaum zu","Trifft weitgehend zu","Trifft weitgehend zu","Grundlegende Kenntnisse","Trifft überwiegend zu.","Stimme ich eher zu","Möglicherweise beabsichtigt"
"703","1980-01-01 00:00:00","6","de","444605589","6846976b-111d-4298-4080-c54e9d87a3cf","Weiblich","18-35","Unter 1000 Euro","Abgeschlossene Berufsausbildung","18258","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"706","1980-01-01 00:00:00","6","de","26144432","6846a304-fdfa-c569-b2f9-8eda1cb94308","Weiblich","46-55","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","19061","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Teils / Teils","Geringe Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Wenig wichtig","Trifft kaum zu","Trifft teilweise zu","Trifft weitgehend zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Teils / Teils","Eher nicht beabsichtigt."
"708","1980-01-01 00:00:00","6","de","1596038057","6846b5ed-a82d-4c91-e01e-18bbe17f13f9","Weiblich","56-65","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","18147","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Wenig wichtig","Trifft teilweise zu","Trifft vollständig zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trift teilweise zu.","Stimme ich eher zu","Eher beabsichtigt"
"721","1980-01-01 00:00:00","6","de","748042259","6846c110-a9b3-ddd4-f99a-80120128cebd","Weiblich","18-35","1000 - unter 2000 Euro","Mittlere Reife","17139","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Mäßig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft eher nicht zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Eher beabsichtigt"
"724","1980-01-01 00:00:00","6","de","766846675","6846d6e4-2e0a-e626-7e71-6d600f84acb2","Weiblich","18-35","4000 - unter 5000 Euro","Master-Abschluss","17489","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Sehr wichtig","Trifft kaum zu","Trifft vollständig zu","Trifft kaum zu","Geringe Kenntnisse","Trifft überwiegend zu.","Teils / Teils","Beabsichtigt"
"725","1980-01-01 00:00:00","6","de","1903966987","6846e56c-4a2a-f938-65ae-4e371fa7b4b5","Weiblich","56-65","1000 - unter 2000 Euro","Hauptschulabschluss","18273","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Stimme ich eher zu","Geringe Verbesserung","Kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Wenig wichtig","Trifft eher nicht zu","Trifft vollständig zu","Trifft kaum zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"727","1980-01-01 00:00:00","6","de","571150897","6846f089-c263-f454-f872-ef2da58ea071","Weiblich","46-55","3000 - unter 4000 Euro","Mittlere Reife","19059","Mecklenburg-Vorpommern","1","Stimme ich vollumfänglich zu","Stimme ich vollumfänglich zu","Sehr große Verbesserung","Überhaupt nicht kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Sehr wichtig","Trifft vollständig zu","Trifft vollständig zu","Trifft vollkommen zu","Ausgezeichnete Kenntnisse","Trifft vollkommen zu.","Stimme ich vollumfänglich zu","Definitiv beabsichtigt"
"728","1980-01-01 00:00:00","6","de","733017577","6846f0fc-2ec9-674c-7b91-a4ce40d8584f","Männlich","56-65","3000 - unter 4000 Euro","Abitur","19230","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Trifft vollkommen zu","Überhaupt keine Kenntnisse","Trifft nicht zu.","Stimme ich überhaupt nicht zu","Überhaupt nicht beabsichtigt"
"729","1980-01-01 00:00:00","6","de","677090186","6846fcc6-f196-d781-f369-42e102c017f9","Weiblich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18195","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Kaum wichtig","Trifft überwiegend zu","Trifft überwiegend zu","Trifft überwiegend zu","Sehr geringe Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher zu","Eher beabsichtigt"
"733","1980-01-01 00:00:00","6","de","1743739814","684702be-026d-692c-46cc-da2d2544b6d1","Männlich","18-35","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","18106","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher nicht zu","Mäßige Verbesserung","Eher kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Kaum wichtig","Trifft kaum zu","Trifft weitgehend zu","Trifft teilweise zu","Geringe Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher zu","Möglicherweise beabsichtigt"
"738","1980-01-01 00:00:00","6","de","1475276633","684702a9-4516-776f-5365-3ca2b3666139","Weiblich","18-35","Unter 1000 Euro","Mittlere Reife","18209","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Geringe Verbesserung","Kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Sehr wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher zu","Eher nicht beabsichtigt."
"742","1980-01-01 00:00:00","6","de","610126352","68470ecc-dc54-14f6-beba-1ee5672c65df","Weiblich","18-35","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","18437","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Sehr große Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Kaum wichtig","Trifft eher nicht zu","Trifft überwiegend zu","Trifft kaum zu","Gute Kenntnisse","Trifft mehrheitlich zu.","Stimme ich eher nicht zu","Möglicherweise beabsichtigt"
"743","1980-01-01 00:00:00","6","de","1126683339","684710ae-340d-4e1a-2862-e0d89cad479a","Weiblich","56-65","1000 - unter 2000 Euro","Abitur","17213","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich vollumfänglich zu","Sehr geringe Verbesserung","Überhaupt nicht kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft weitgehend zu","Trifft eher nicht zu","Gute Kenntnisse","Trifft überwiegend zu.","Stimme ich vollumfänglich zu","Möglicherweise beabsichtigt"
"745","1980-01-01 00:00:00","6","de","230225166","684718c9-7256-81de-704f-8615e6c71920","Weiblich","18-35","1000 - unter 2000 Euro","Mittlere Reife","18146","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher nicht zu","Geringe Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Kaum wichtig","Trifft kaum zu","Trifft teilweise zu","Trifft teilweise zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"749","1980-01-01 00:00:00","6","de","468611339","6847264c-a340-5ca6-9762-4b6bb38f1fce","Weiblich","46-55","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","17509","Mecklenburg-Vorpommern","1","Stimme ich zu","Stimme ich zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Kaum wichtig","Trifft überhaupt nicht zu","Trifft vollständig zu","Trifft eher nicht zu","Gute Kenntnisse","Trifft überwiegend zu.","Stimme ich zu","Beabsichtigt"
"750","1980-01-01 00:00:00","6","de","1470119765","6847279f-2b8a-bbd7-6884-8481c28fb54a","Männlich","18-35","3000 - unter 4000 Euro","Abitur","17033","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich vollumfänglich zu","Deutliche Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Kaum wichtig","Trifft überwiegend zu","Trifft eher nicht zu","Trifft teilweise zu","Überhaupt keine Kenntnisse","Trifft eher nicht zu.","Teils / Teils","Möglicherweise beabsichtigt"
"758","1980-01-01 00:00:00","6","de","715144584","68473509-c60b-4eb3-6373-7878fefd633b","Männlich","46-55","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","18184","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Teils / Teils","Sehr geringe Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Kaum wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft teilweise zu","Grundlegende Kenntnisse","Trift teilweise zu.","Stimme ich eher zu","Eher nicht beabsichtigt."
"759","1980-01-01 00:00:00","6","de","1099808121","684736ce-63aa-5ef7-0097-f3021155fd42","Männlich","56-65","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","18236","Mecklenburg-Vorpommern","1","Stimme ich nicht zu","Teils / Teils","Sehr geringe Verbesserung","Sehr kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft teilweise zu","Trifft überhaupt nicht zu","Überhaupt keine Kenntnisse","Trifft nicht zu.","Stimme ich überhaupt nicht zu","Nicht beabsichtigt"
"765","1980-01-01 00:00:00","6","de","1547097906","684750a9-a69e-a161-189d-c49de2d80079","Männlich","18-35","Unter 1000 Euro","Abitur","17129","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich eher zu","Mäßige Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Sehr wichtig","Trifft überwiegend zu","Trifft überwiegend zu","Trifft eher nicht zu","Sehr gute Kenntnisse","Trifft vollkommen zu.","Stimme ich zu","Beabsichtigt"
"776","1980-01-01 00:00:00","6","de","326038847","68479da1-a8be-a47e-702f-fba13fc98cc4","Männlich","18-35","2000 - unter 3000 Euro","Mittlere Reife","17033","Mecklenburg-Vorpommern","1","Teils / Teils","Teils / Teils","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft eher nicht zu","Geringe Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"790","1980-01-01 00:00:00","6","de","589157756","6848117b-275a-0a5e-8c87-9a02ce51588e","Männlich","18-35","3000 - unter 4000 Euro","Abitur","17098","Mecklenburg-Vorpommern","1","Teils / Teils","Stimme ich zu","Mäßige Verbesserung","Kaum kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Wenig wichtig","Trifft überwiegend zu","Trifft eher nicht zu","Trifft überwiegend zu","Sehr geringe Kenntnisse","Trifft mehrheitlich zu.","Stimme ich nicht zu","Eher beabsichtigt"
"810","1980-01-01 00:00:00","6","de","1664615826","6848a725-ab1c-ebf3-a7eb-9ff56b9c666b","Männlich","56-65","3000 - unter 4000 Euro","Mittlere Reife","18528","Mecklenburg-Vorpommern","1","Stimme ich eher zu","Stimme ich eher zu","Deutliche Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft deutlich  zu","Eher wichtig","Trifft überwiegend zu","Trifft weitgehend zu","Trifft überwiegend zu","Gute Kenntnisse","Trift teilweise zu.","Teils / Teils","Möglicherweise beabsichtigt"
"819","1980-01-01 00:00:00","6","de","708914242","68495e80-226f-8c7e-0c29-42264cf25a0e","Männlich","46-55","1000 - unter 2000 Euro","Mittlere Reife","17235","Mecklenburg-Vorpommern","1","Stimme ich eher nicht zu","Teils / Teils","Keine Verbesserung","Ein wenig kompliziert","Stimme eher zu","0","Trifft teileweise zu","Mäßig wichtig","Trifft teilweise zu","Trifft überwiegend zu","Trifft überwiegend zu","Geringe Kenntnisse","Trifft mehrheitlich zu.","Teils / Teils","Möglicherweise beabsichtigt"
